日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/05/03,33917299.0,1380346609,41.8,42.1,39.9,40.05,-1.9,8823.0
100/05/04,22337228.0,890359509,40.2,40.85,39.1,40.85,0.8,7399.0
100/05/05,28159109.0,1127574382,40.7,40.7,39.85,39.85,-1.0,7620.0
100/05/06,33834476.0,1309172521,39.0,39.35,38.1,38.7,-1.15,9705.0
100/05/09,38783598.0,1532485153,38.7,40.2,38.5,39.85,1.15,10420.0
100/05/10,12526209.0,495371247,39.85,39.9,39.2,39.6,-0.25,3348.0
100/05/11,18428425.0,737724690,40.0,40.4,39.6,39.65,0.05,5665.0
100/05/12,9649090.0,382620831,39.6,39.85,39.35,39.7,0.05,2899.0
100/05/13,16595900.0,664476763,40.0,40.8,39.55,39.6,-0.1,4326.0
100/05/16,15237281.0,607844992,39.6,40.3,39.35,39.75,0.15,3967.0
100/05/17,12114247.0,480262553,40.0,40.0,39.15,39.4,-0.35,3858.0
100/05/18,22933113.0,890966200,39.6,39.6,38.55,38.8,-0.6,5769.0
100/05/19,28773766.0,1113069366,38.8,39.3,38.4,38.6,-0.2,6570.0
100/05/20,11603345.0,445982955,38.85,38.85,38.1,38.65,0.05,4102.0
100/05/23,14627515.0,553074207,38.1,38.45,37.5,37.95,-0.7,4688.0
100/05/24,15415531.0,586288561,38.0,38.3,37.75,38.2,0.25,3393.0
100/05/25,12528077.0,482524153,38.2,39.1,37.95,39.0,0.8,3780.0
100/05/26,11122866.0,438392759,39.85,39.85,39.1,39.4,0.4,3676.0
100/05/27,13494507.0,531562196,39.4,39.7,39.0,39.3,-0.1,3731.0
100/05/30,42536229.0,1750368746,39.8,42.05,39.5,41.6,2.3,11472.0
100/05/31,21409858.0,890124026,42.0,42.0,41.05,41.7,0.1,7011.0
