日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/05/04,2284017.0,99434760,43.8,43.9,43.4,43.4,-0.2,1039.0
104/05/05,3266378.0,141962573,43.6,43.8,43.3,43.3,-0.1,1357.0
104/05/06,2957119.0,128039862,43.3,43.45,43.15,43.15,-0.15,1525.0
104/05/07,7360122.0,314861533,43.15,43.2,42.35,42.4,-0.75,3123.0
104/05/08,4382797.0,187387936,42.5,43.05,42.5,42.55,0.15,1836.0
104/05/11,4064617.0,173980169,42.6,43.0,42.6,42.65,0.1,1939.0
104/05/12,4602944.0,197311536,43.0,43.05,42.6,42.85,0.2,2013.0
104/05/13,4723786.0,203417794,42.85,43.35,42.85,43.2,0.35,2001.0
104/05/14,4202683.0,179436737,43.0,43.0,42.5,42.7,-0.5,2247.0
104/05/15,4962439.0,211254740,42.7,42.95,42.35,42.5,-0.2,1898.0
104/05/18,6782122.0,286905739,42.1,43.0,41.8,43.0,0.5,2586.0
104/05/19,5442397.0,232847283,43.0,43.1,42.5,42.6,-0.4,2679.0
104/05/20,6384362.0,271100917,42.7,42.7,42.25,42.55,-0.05,2744.0
104/05/21,8405163.0,350905446,42.4,42.4,41.55,41.7,-0.85,4215.0
104/05/22,7811339.0,326150156,41.7,41.9,41.65,41.75,0.05,3165.0
104/05/25,6126569.0,256092123,41.75,41.95,41.6,41.9,0.15,1919.0
104/05/26,3936561.0,165269442,41.9,42.2,41.9,42.0,0.1,2230.0
104/05/27,2750058.0,115565036,42.15,42.15,41.9,42.0,0.0,1359.0
104/05/28,7248668.0,304405270,42.0,42.2,41.9,41.9,-0.1,2902.0
104/05/29,8623986.0,360052448,41.9,42.1,41.7,41.7,-0.2,1967.0
