日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/10/03,2589194.0,93133920,35.8,36.2,35.75,35.75,0.1,1556.0
105/10/04,6605167.0,237082119,36.2,36.2,35.65,35.95,0.2,2446.0
105/10/05,4091742.0,147949923,35.6,36.4,35.6,36.4,0.45,2127.0
105/10/06,2626905.0,95754278,36.4,36.65,36.05,36.6,0.2,1484.0
105/10/07,4489520.0,164170134,36.6,36.7,36.35,36.65,0.05,1563.0
105/10/11,4305098.0,156041228,36.85,36.85,35.8,36.05,-0.6,2580.0
105/10/12,3841588.0,139395976,35.9,36.8,35.85,36.05,0.0,2141.0
105/10/13,9132910.0,322055581,36.05,36.05,35.0,35.0,-1.05,4594.0
105/10/14,4112120.0,146796864,35.1,35.9,35.1,35.85,0.85,2199.0
105/10/17,4102988.0,146279541,36.05,36.1,35.15,36.05,0.2,2149.0
105/10/18,5283911.0,191381664,35.85,36.45,35.75,36.4,0.35,2823.0
105/10/19,11106706.0,412999451,36.4,37.35,36.4,37.35,0.95,4896.0
105/10/20,6836904.0,253842978,37.35,37.5,36.6,36.9,-0.45,3242.0
105/10/21,7010339.0,257993278,37.0,37.1,36.7,36.7,-0.2,2201.0
105/10/24,4323590.0,159859874,36.75,37.15,36.75,37.0,0.3,2235.0
105/10/25,8676694.0,326408609,37.5,37.8,37.2,37.45,0.45,3517.0
105/10/26,4659407.0,174658410,36.95,37.8,36.95,37.55,0.1,2532.0
105/10/27,4635559.0,172884548,37.35,37.55,37.05,37.55,0.0,2343.0
105/10/28,3975660.0,149152365,37.45,37.8,37.2,37.8,0.25,1417.0
105/10/31,7114399.0,267687689,37.45,37.95,36.9,37.85,0.05,2792.0
