日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/03/01,10077822.0,378800481,37.9,37.9,37.25,37.25,-0.5,2731.0
101/03/02,11218008.0,418150179,37.5,37.5,37.1,37.2,-0.05,2743.0
101/03/03,4582102.0,169272874,37.2,37.2,36.75,37.0,-0.2,1833.0
101/03/05,9494733.0,348443033,37.1,37.3,36.5,36.65,-0.35,3874.0
101/03/06,20153727.0,713543372,36.4,36.65,35.0,35.55,-1.1,6245.0
101/03/07,8110775.0,288201377,35.0,35.8,35.0,35.55,0.0,2899.0
101/03/08,6068111.0,216560405,35.85,35.85,35.5,35.8,0.25,2790.0
101/03/09,8376278.0,300012686,35.95,35.95,35.55,35.85,0.05,2850.0
101/03/12,9196045.0,326248227,35.9,35.9,35.1,35.1,-0.75,3107.0
101/03/13,9740108.0,344728070,35.25,35.55,35.2,35.25,0.15,3540.0
101/03/14,15128552.0,533252442,35.5,35.75,34.95,35.25,0.0,5024.0
101/03/15,11447438.0,401838866,35.0,35.3,35.0,35.15,-0.1,3035.0
101/03/16,10096074.0,359878983,35.5,36.0,35.15,36.0,0.85,3224.0
101/03/19,5763892.0,205151358,36.0,36.1,35.2,35.5,-0.5,2507.0
101/03/20,7331027.0,258706595,35.9,35.9,35.1,35.1,-0.4,2253.0
101/03/21,10428100.0,366767089,35.1,35.4,35.0,35.15,0.05,3708.0
101/03/22,16128528.0,570819892,35.5,35.5,35.15,35.45,0.3,5551.0
101/03/23,12190714.0,430286562,35.5,35.5,35.1,35.25,-0.2,3052.0
101/03/26,29633739.0,1017209265,35.2,35.2,33.75,34.0,-1.25,8326.0
101/03/27,22006838.0,747870401,34.0,34.25,33.8,34.2,0.2,6205.0
101/03/28,7629255.0,263315832,34.75,34.8,34.2,34.6,0.4,2829.0
101/03/29,10831296.0,370525617,34.6,34.6,33.95,34.4,-0.2,3143.0
101/03/30,6666636.0,229215463,34.4,34.55,34.0,34.55,0.15,2416.0
