日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/06/03,18443241.0,795204611,42.65,43.4,42.6,43.4,0.5,7281.0
108/06/04,23367613.0,1017382842,43.45,44.0,43.1,43.1,-0.3,8918.0
108/06/05,15507374.0,667769669,43.25,43.4,42.9,43.0,-0.1,7164.0
108/06/06,14976358.0,643570905,43.0,43.15,42.85,43.15,0.15,6592.0
108/06/10,23947432.0,1047570394,43.5,43.95,43.3,43.85,0.7,8591.0
108/06/11,18430940.0,807941550,43.75,44.0,43.5,44.0,0.15,8808.0
108/06/12,16608036.0,725424187,43.95,44.0,43.45,43.75,-0.25,7276.0
108/06/13,12498995.0,546866990,43.95,43.95,43.6,43.85,0.1,5158.0
108/06/14,10784006.0,473506419,43.9,44.0,43.8,43.95,0.1,3999.0
108/06/17,23824122.0,1064597233,44.1,44.95,44.1,44.7,0.75,9073.0
108/06/18,24566221.0,1107573626,45.0,45.3,44.9,45.2,0.5,8046.0
108/06/19,23271380.0,1051527546,45.5,45.5,44.8,45.3,0.1,9688.0
108/06/20,15327679.0,694444881,45.35,45.45,45.05,45.4,0.1,4933.0
108/06/21,19692353.0,890455941,45.45,45.45,45.1,45.15,-0.25,4854.0
108/06/24,16874830.0,767509900,45.15,45.6,45.05,45.6,0.45,7260.0
108/06/25,11651818.0,530055117,45.6,45.6,45.3,45.6,0.0,4444.0
108/06/26,8224286.0,374694385,45.65,45.65,45.5,45.55,-0.05,2661.0
108/06/27,17469246.0,801971492,45.55,46.1,45.55,45.95,0.4,5967.0
108/06/28,17078549.0,783257054,46.0,46.05,45.6,46.05,0.1,3983.0
