時間,成交價,成交張數
11:59:15,170.5,2
11:59:10,170.0,105
11:59:05,170.0,3
11:59:00,170.0,11
11:58:55,170.0,1
11:58:50,170.0,6
11:58:45,170.0,1
11:58:40,170.5,2
11:58:35,170.0,5
11:58:30,170.0,6
11:58:25,170.0,4
11:58:15,170.0,7
11:58:10,170.0,1
11:58:05,170.5,3
11:58:00,170.5,6
11:57:55,170.0,1
11:57:50,170.0,2
11:57:40,170.0,4
11:57:35,170.5,3
11:57:30,170.0,5
11:57:25,170.0,1
11:57:20,170.0,6
11:57:15,170.5,1
11:57:10,170.0,10
11:57:05,170.0,1
11:57:00,170.0,2
11:56:55,170.0,4
11:56:50,170.0,3
11:56:45,170.0,5
11:56:40,170.0,6
11:56:35,170.0,7
11:56:30,170.0,7
11:56:25,170.0,1
11:56:20,170.0,15
11:56:15,170.0,15
11:56:10,170.0,2
11:56:05,170.0,2
11:56:00,170.0,8
11:55:55,170.0,11
11:55:50,170.0,5
11:55:45,170.0,1
11:55:35,170.0,2
11:55:30,170.0,2
11:55:25,170.0,7
11:55:15,170.0,6
11:55:10,170.0,8
11:55:05,170.0,1
11:55:00,170.0,4
11:54:55,170.0,1
11:54:50,170.5,2
11:54:45,170.0,4
11:54:40,170.0,1
11:54:35,170.5,1
11:54:30,170.0,4
11:54:25,170.5,3
11:54:20,170.5,12
11:54:15,170.0,3
11:54:10,170.0,1
11:54:05,170.0,6
11:54:00,170.0,5
11:53:55,170.0,12
11:53:50,170.0,4
11:53:45,170.0,4
11:53:35,170.0,1
11:53:30,170.0,7
11:53:20,170.0,1
11:53:15,170.0,4
11:53:10,170.0,5
11:53:05,170.0,5
11:53:00,170.0,7
11:52:50,170.5,3
11:52:45,170.0,6
11:52:40,170.0,1
11:52:35,170.0,1
11:52:30,170.0,7
11:52:25,170.0,14
11:52:20,170.0,2
11:52:15,170.5,4
11:52:10,170.0,12
11:52:05,170.0,2
11:52:00,170.0,4
11:51:50,170.0,7
11:51:45,170.0,8
11:51:40,170.0,3
11:51:35,170.0,3
11:51:30,170.0,9
11:51:25,170.0,3
11:51:20,170.0,1
11:51:15,170.0,4
11:51:10,170.0,1
11:51:05,170.0,2
11:51:00,170.0,4
11:50:55,170.0,9
11:50:50,170.0,6
11:50:45,170.0,1
11:50:40,170.0,8
11:50:35,170.0,1
11:50:30,170.0,5
11:50:25,170.0,2
11:50:20,170.5,3
11:50:15,170.0,2
11:50:10,170.5,5
11:50:05,170.0,12
