日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/04/01,54739709.0,3404396540,61.5,62.5,61.5,62.1,0.6,10586.0
 99/04/02,17373507.0,1083207922,62.5,62.5,62.1,62.4,0.3,4724.0
 99/04/06,53216421.0,3367687345,62.8,63.5,62.8,63.4,1.0,14967.0
 99/04/07,49685972.0,3150811649,63.5,63.5,63.1,63.5,0.1,13008.0
 99/04/08,48608322.0,3038128062,62.8,63.0,62.1,62.3,-1.2,10165.0
 99/04/09,31648457.0,1981046902,61.9,63.0,61.9,62.7,0.4,8230.0
 99/04/12,36942889.0,2330663522,63.3,63.4,62.8,63.1,0.4,6735.0
 99/04/13,42767182.0,2688670621,63.0,63.1,62.1,62.9,-0.2,8860.0
 99/04/14,55676512.0,3527079086,63.1,63.8,62.9,63.8,0.9,11370.0
 99/04/15,72063334.0,4640697360,64.5,64.9,64.0,64.4,0.6,16835.0
 99/04/16,49739068.0,3141988184,63.6,63.7,62.9,63.0,-1.4,10410.0
 99/04/19,71160569.0,4470883925,62.5,63.2,62.4,62.6,-0.4,12360.0
 99/04/20,37544680.0,2356565247,62.9,63.0,62.4,62.8,0.2,5688.0
 99/04/21,46602838.0,2920088786,62.9,63.1,62.3,62.4,-0.4,7337.0
 99/04/22,92244238.0,5654288355,61.8,61.8,60.8,61.6,-0.8,20151.0
 99/04/23,48952350.0,3029878300,61.9,62.4,61.6,61.7,0.1,9075.0
 99/04/26,67547718.0,4269797576,62.4,63.6,62.4,63.5,1.8,15594.0
 99/04/27,25421212.0,1613547865,63.5,63.7,63.1,63.7,0.2,7737.0
 99/04/28,73211720.0,4560692856,62.1,62.6,62.0,62.1,-1.6,17781.0
 99/04/29,41236312.0,2546990946,62.2,62.2,61.6,61.6,-0.5,11966.0
 99/04/30,43450247.0,2706561981,61.8,62.7,61.8,61.8,0.2,9089.0
