日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/07/01,51935015.0,5643988850,109.0,109.5,108.0,108.0,-3.0,14947.0
102/07/02,44982283.0,4926391907,109.0,110.0,108.5,110.0,2.0,12114.0
102/07/03,44740088.0,4763771416,107.0,107.0,105.5,107.0,-3.0,11083.0
102/07/04,24500705.0,2612823435,106.5,107.0,106.0,107.0,0.0,7185.0
102/07/05,28276621.0,3076586844,107.5,109.5,107.0,109.0,2.0,8054.0
102/07/08,32770668.0,3465016640,107.0,108.0,104.5,105.0,-4.0,8927.0
102/07/09,35511970.0,3723458270,104.5,106.5,103.5,106.0,1.0,7985.0
102/07/10,22082402.0,2339157112,104.5,107.0,104.5,106.0,0.0,6180.0
102/07/11,56918428.0,6191867732,107.5,109.5,107.5,109.5,3.5,13597.0
102/07/12,31046000.0,3400554500,109.5,110.0,108.5,110.0,0.5,8347.0
102/07/15,33373340.0,3638316428,108.5,109.5,108.0,109.5,-0.5,7527.0
102/07/16,35961041.0,3873701928,108.5,109.0,107.0,108.0,-1.5,7121.0
102/07/17,40121705.0,4346512130,108.0,109.0,107.0,109.0,1.0,7538.0
102/07/18,53223397.0,5664708225,107.5,108.0,105.5,105.5,-3.5,10862.0
102/07/19,123330486.0,12202689402,99.4,99.7,98.2,98.2,-7.3,33783.0
102/07/22,88048437.0,8606772405,98.0,98.4,96.9,97.0,-1.2,23948.0
102/07/23,85595131.0,8570434000,98.5,101.5,98.5,100.0,3.0,20652.0
102/07/24,58355933.0,5938843166,100.5,103.0,100.0,102.0,2.0,13201.0
102/07/25,37559307.0,3849460654,102.0,103.5,101.0,102.5,0.5,9555.0
102/07/26,31817666.0,3249114932,103.0,103.0,101.0,102.5,0.0,7680.0
102/07/29,38334123.0,3858681300,100.0,101.5,100.0,100.0,-2.5,9559.0
102/07/30,33871602.0,3442691070,100.5,102.5,100.5,102.0,2.0,8756.0
102/07/31,36997795.0,3780910590,101.5,103.0,101.0,102.5,0.5,7128.0
