日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/01/05,32214177.0,4459516134,140.5,140.5,137.5,139.5,-1.5,9377.0
104/01/06,67649997.0,9104346055,137.5,137.5,133.0,133.5,-6.0,26240.0
104/01/07,43886007.0,5887797145,133.5,135.0,133.5,134.0,0.5,14735.0
104/01/08,42551468.0,5839710584,136.5,138.0,136.0,138.0,4.0,12327.0
104/01/09,61920268.0,8308394250,135.0,135.5,133.0,134.0,-4.0,24470.0
104/01/12,30402705.0,4031933265,132.5,133.5,132.0,132.0,-2.0,11823.0
104/01/13,38093830.0,5032758490,131.0,133.0,130.5,132.5,0.5,12537.0
104/01/14,49447397.0,6480574787,132.5,133.0,130.0,130.0,-2.5,18536.0
104/01/15,40996781.0,5409019683,131.5,133.0,131.5,131.5,1.5,10987.0
104/01/16,129035714.0,17798427458,140.0,140.0,136.0,137.0,5.5,33344.0
104/01/19,50175501.0,6946057848,138.5,139.5,137.5,139.0,2.0,15694.0
104/01/20,33795629.0,4668853302,139.0,139.0,137.5,138.0,-1.0,10489.0
104/01/21,77292890.0,10851391010,139.5,141.0,139.5,141.0,3.0,22304.0
104/01/22,45654028.0,6420329920,141.5,142.0,139.5,140.0,-1.0,12880.0
104/01/23,82359856.0,11860880764,142.5,145.0,142.5,145.0,5.0,24817.0
104/01/26,46941337.0,6773046328,145.5,145.5,143.5,145.0,0.0,12366.0
104/01/27,53362680.0,7766942038,145.5,147.0,144.5,147.0,2.0,13505.0
104/01/28,48373268.0,7070390708,146.5,147.0,145.5,146.5,-0.5,13048.0
104/01/29,36887636.0,5304459221,144.0,145.0,143.0,143.5,-3.0,10970.0
104/01/30,44413182.0,6309920080,145.0,145.5,141.0,141.0,-2.5,12509.0
