日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/04/02,23685785.0,2004876504,84.8,85.2,84.0,85.1,0.2,5739.0
101/04/03,31283310.0,2645055555,85.0,85.0,83.8,85.0,-0.1,9307.0
101/04/05,47674092.0,3981054535,83.3,84.0,83.1,83.1,-1.9,10496.0
101/04/06,34112593.0,2850369829,84.0,84.0,83.1,83.8,0.7,6984.0
101/04/09,23247382.0,1924344706,82.0,83.6,82.0,83.0,-0.8,4830.0
101/04/10,33387462.0,2750637584,83.1,83.5,81.8,82.0,-1.0,8736.0
101/04/11,40770099.0,3375902298,82.0,83.5,81.7,82.4,0.4,9982.0
101/04/12,39454847.0,3237579871,82.5,82.7,81.5,82.6,0.2,9060.0
101/04/13,44743187.0,3771618241,83.4,85.0,82.7,84.9,2.3,12532.0
101/04/16,19776331.0,1673137250,84.6,85.0,83.8,84.9,0.0,6073.0
101/04/17,29502643.0,2483240605,84.9,84.9,83.4,83.8,-1.1,8235.0
101/04/18,32818738.0,2781054178,85.0,85.0,84.4,85.0,1.2,9007.0
101/04/19,31617591.0,2694071757,84.5,85.8,84.3,85.8,0.8,11044.0
101/04/20,29213382.0,2479584488,85.0,85.7,84.1,84.3,-1.5,7475.0
101/04/23,20351923.0,1709684570,84.2,84.6,83.4,84.3,0.0,4905.0
101/04/24,33319546.0,2803922726,83.8,84.6,83.6,84.6,0.3,7216.0
101/04/25,49611004.0,4186151236,84.9,84.9,83.9,84.2,-0.4,6924.0
101/04/26,21066491.0,1764147209,84.2,84.2,83.5,84.0,-0.2,7253.0
101/04/27,118848912.0,10407797340,87.0,89.8,86.0,86.0,2.0,22211.0
101/04/30,47647085.0,4118427614,86.3,87.4,85.7,86.8,0.8,10555.0
