日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,30119408.0,18021861252,596.0,603.0,594.0,600.0,4.0,15695.0
110/12/02,48720976.0,29780012954,605.0,615.0,602.0,615.0,15.0,40629.0
110/12/03,27571974.0,16798271782,614.0,614.0,606.0,608.0,-7.0,16197.0
110/12/06,24474913.0,14740969839,603.0,609.0,600.0,600.0,-8.0,19139.0
110/12/07,21105883.0,12704452330,602.0,607.0,597.0,607.0,7.0,22160.0
110/12/08,22194708.0,13490034097,614.0,614.0,602.0,602.0,-5.0,15634.0
110/12/09,12467833.0,7554386680,606.0,608.0,602.0,608.0,6.0,9231.0
110/12/10,11371659.0,6874539365,605.0,608.0,602.0,605.0,-3.0,9215.0
110/12/13,17994933.0,10887156003,609.0,610.0,601.0,601.0,-4.0,12503.0
110/12/14,22997961.0,13757424386,598.0,600.0,597.0,599.0,-2.0,21324.0
110/12/15,22419040.0,13420958112,597.0,601.0,596.0,600.0,1.0,19195.0
110/12/16,22151282.0,13370280179,605.0,605.0,601.0,605.0,5.0,15515.0
110/12/17,30319495.0,18339763894,601.0,607.0,599.0,607.0,2.0,11667.0
110/12/20,22381761.0,13446342438,607.0,607.0,598.0,598.0,-9.0,18943.0
110/12/21,17669559.0,10560361874,597.0,600.0,595.0,597.0,-1.0,17336.0
110/12/22,10127887.0,6067689422,598.0,601.0,598.0,600.0,3.0,8238.0
110/12/23,16910501.0,10238270336,607.0,608.0,602.0,606.0,6.0,12888.0
110/12/24,12008673.0,7276331245,606.0,609.0,604.0,604.0,-2.0,10444.0
110/12/27,16771900.0,10193462167,604.0,610.0,604.0,606.0,2.0,16637.0
110/12/28,35156339.0,21569506434,610.0,615.0,610.0,615.0,9.0,36241.0
110/12/29,25604320.0,15788043027,615.0,619.0,614.0,616.0,1.0,28804.0
110/12/30,20522055.0,12654016133,619.0,620.0,615.0,615.0,-1.0,15565.0
