日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/11/02,22789011.0,3118360787,138.5,138.5,135.5,137.5,1.0,7961.0
104/11/03,36442564.0,5082111090,138.5,140.0,138.0,139.5,2.0,12148.0
104/11/04,75685074.0,10841451697,141.5,144.5,141.0,144.5,5.0,27863.0
104/11/05,37827858.0,5414337809,144.0,144.5,142.5,142.5,-2.0,12575.0
104/11/06,51889334.0,7276506260,144.0,144.0,139.0,140.0,-2.5,12543.0
104/11/09,24863486.0,3518529742,141.0,143.0,140.5,142.0,2.0,8727.0
104/11/10,23336811.0,3261350610,141.5,141.5,139.0,139.5,-2.5,9060.0
104/11/11,29463476.0,4066008922,140.5,140.5,136.5,137.5,-2.0,10751.0
104/11/12,16485910.0,2284668490,138.5,139.0,138.0,138.5,1.0,5091.0
104/11/13,22956373.0,3148276101,137.5,139.0,136.0,136.0,-2.5,7418.0
104/11/16,32132740.0,4335757140,134.0,135.5,134.0,135.0,-1.0,13597.0
104/11/17,28224719.0,3926485043,138.0,140.0,137.5,138.5,3.5,11370.0
104/11/18,29455424.0,4057302068,139.5,140.0,136.5,137.0,-1.5,9025.0
104/11/19,28723691.0,4004226290,138.5,140.5,138.0,140.5,3.5,9283.0
104/11/20,21649438.0,3041708710,140.5,141.0,140.0,141.0,0.5,7571.0
104/11/23,20543619.0,2890125945,141.0,141.5,140.0,141.0,0.0,4707.0
104/11/24,23245808.0,3261352468,140.0,141.5,139.5,139.5,-1.5,5910.0
104/11/25,34540578.0,4841255700,139.5,141.0,138.5,141.0,1.5,6240.0
104/11/26,32927905.0,4672046212,141.0,142.5,140.0,142.5,1.5,9850.0
104/11/27,26742675.0,3747289825,143.0,143.0,139.0,139.0,-3.5,5730.0
104/11/30,110350217.0,15219982613,136.5,139.0,136.0,139.0,0.0,16059.0
