日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/01/04,39489959.0,21127581248,530.0,540.0,528.0,536.0,6.0,33316.0
110/01/05,34839391.0,18761831567,536.0,542.0,535.0,542.0,6.0,28512.0
110/01/06,55614434.0,30572783229,555.0,555.0,541.0,549.0,7.0,55462.0
110/01/07,53392763.0,30018630685,554.0,570.0,553.0,565.0,16.0,47905.0
110/01/08,62957148.0,36339702855,580.0,580.0,571.0,580.0,15.0,56426.0
110/01/11,52771778.0,30535694908,577.0,584.0,574.0,584.0,4.0,49539.0
110/01/12,52605212.0,30958142918,583.0,597.0,582.0,591.0,7.0,59595.0
110/01/13,75707681.0,45419255149,595.0,605.0,593.0,605.0,14.0,59966.0
110/01/14,90309708.0,53477747672,587.0,597.0,587.0,592.0,-13.0,111849.0
110/01/15,100998199.0,61876473170,621.0,625.0,601.0,601.0,9.0,105961.0
110/01/18,50388664.0,30406611574,608.0,608.0,594.0,607.0,6.0,49008.0
110/01/19,52947466.0,32934404720,618.0,632.0,613.0,627.0,20.0,55490.0
110/01/20,95484470.0,61279319857,633.0,650.0,631.0,647.0,20.0,95577.0
110/01/21,97590371.0,64624578866,640.0,679.0,640.0,673.0,26.0,115004.0
110/01/22,134238314.0,88023707664,649.0,665.0,649.0,649.0,-24.0,235186.0
110/01/25,98608285.0,62583576696,642.0,646.0,626.0,633.0,-16.0,154134.0
110/01/26,114797609.0,71638808826,632.0,640.0,610.0,617.0,-16.0,177764.0
110/01/27,72823691.0,44931754892,618.0,625.0,611.0,615.0,-2.0,77274.0
110/01/28,104181514.0,62647021616,600.0,608.0,598.0,601.0,-14.0,157835.0
110/01/29,96875889.0,58399782288,619.0,619.0,591.0,591.0,-10.0,129394.0
