日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
112/11/01,96133479.0,2716543298,27.65,28.7,27.65,28.6,1.2,26274.0
112/11/02,78043910.0,2244694563,28.55,29.1,28.2,28.85,0.25,21031.0
112/11/03,125915346.0,3757928774,29.2,30.2,29.1,30.0,1.15,35914.0
112/11/06,97352556.0,2950431059,30.8,30.95,30.0,30.1,0.1,26771.0
112/11/07,59699746.0,1766418749,30.0,30.2,29.25,29.6,-0.5,19166.0
112/11/08,90580405.0,2685126420,29.85,30.35,29.2,29.25,-0.35,27994.0
112/11/09,61496410.0,1817854104,29.25,29.95,28.95,29.65,0.4,17432.0
112/11/10,36678136.0,1089472452,29.5,29.95,29.45,29.7,0.05,12171.0
112/11/13,65596362.0,1940867905,30.05,30.1,29.2,29.55,-0.15,20961.0
112/11/14,48072631.0,1419130041,29.7,30.0,29.3,29.35,-0.2,13760.0
112/11/15,101187480.0,3032904540,29.7,30.5,29.45,30.25,0.9,28599.0
112/11/16,283687952.0,8947995088,30.45,32.25,30.45,32.0,1.75,81164.0
112/11/17,150951262.0,4860791623,32.5,32.7,31.8,32.15,0.15,48161.0
112/11/20,122154271.0,3824647441,31.1,31.85,30.65,31.55,-0.6,32444.0
112/11/21,75427020.0,2373947115,31.7,31.8,31.25,31.4,-0.15,27461.0
112/11/22,87499165.0,2772341763,31.55,32.15,31.3,31.5,0.1,24962.0
112/11/23,97011742.0,3103267839,31.75,32.3,31.4,32.2,0.7,29285.0
112/11/24,100807655.0,3169850866,31.8,31.8,31.25,31.25,-0.95,31615.0
112/11/27,56706128.0,1769038980,31.5,31.6,30.9,30.9,-0.35,16598.0
112/11/28,52653649.0,1652569729,31.3,31.65,31.1,31.45,0.55,15115.0
112/11/29,61262615.0,1906208321,31.55,31.6,30.95,31.0,-0.45,18958.0
112/11/30,58041417.0,1808475963,31.15,31.3,30.9,31.3,0.3,12564.0
