日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/06/01,9013558.0,133001920,14.8,14.85,14.65,14.75,-0.05,3915.0
105/06/02,10155727.0,148171337,14.75,14.8,14.5,14.5,-0.25,3368.0
105/06/03,6890920.0,100083084,14.55,14.6,14.45,14.5,0.0,2012.0
105/06/04,4153862.0,60824417,14.55,14.7,14.5,14.7,0.2,958.0
105/06/06,6386814.0,92997948,14.7,14.75,14.45,14.5,-0.2,2075.0
105/06/07,7757320.0,112390464,14.5,14.65,14.4,14.45,-0.05,3075.0
105/06/08,12153418.0,178720645,14.5,14.8,14.45,14.7,0.25,3983.0
105/06/13,7340737.0,106422396,14.7,14.7,14.4,14.45,-0.25,2619.0
105/06/14,4702409.0,67920451,14.4,14.5,14.35,14.45,0.0,1688.0
105/06/15,6347543.0,91366512,14.5,14.5,14.25,14.45,0.0,2116.0
105/06/16,10163942.0,145641267,14.55,14.6,14.2,14.25,-0.2,2969.0
105/06/17,9825717.0,141171452,14.4,14.6,14.25,14.55,0.3,3341.0
105/06/20,6824262.0,98487527,14.55,14.6,14.35,14.45,-0.1,2364.0
105/06/21,6170411.0,89193325,14.45,14.55,14.4,14.45,0.0,1955.0
105/06/22,26299764.0,392096970,14.55,15.1,14.45,15.05,0.6,5807.0
105/06/23,8644182.0,129458404,15.1,15.15,14.85,14.9,-0.15,2276.0
105/06/24,33462524.0,503170045,15.35,15.35,14.65,14.95,0.05,7126.0
105/06/27,8386054.0,124324348,14.9,14.9,14.7,14.9,-0.05,1909.0
105/06/28,10188754.0,150879085,14.85,14.95,14.7,14.85,-0.05,2225.0
105/06/29,10752099.0,158602095,14.85,14.95,14.65,14.7,-0.15,4391.0
105/06/30,8350914.0,122220885,14.7,14.75,14.5,14.7,0.0,2276.0
