日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/07/03,18765533.0,286906077,15.05,15.4,15.0,15.4,0.35,6196.0
106/07/04,19018776.0,293132824,15.4,15.55,15.25,15.25,-0.15,4181.0
106/07/05,7220895.0,109969468,15.35,15.35,15.1,15.35,0.1,2124.0
106/07/06,4577813.0,70156895,15.4,15.45,15.25,15.3,-0.05,1205.0
106/07/07,4758527.0,72209516,15.3,15.3,15.1,15.15,-0.15,1111.0
106/07/10,5296234.0,80906141,15.25,15.35,15.2,15.3,0.15,1761.0
106/07/11,5495106.0,84223203,15.4,15.4,15.25,15.35,0.05,1383.0
106/07/12,6548656.0,99745117,15.35,15.35,15.15,15.2,-0.15,1570.0
106/07/13,5474873.0,83406213,15.2,15.3,15.1,15.2,0.0,1958.0
106/07/14,6230259.0,95450421,15.25,15.4,15.25,15.35,0.15,1469.0
106/07/17,9806008.0,151689697,15.5,15.6,15.35,15.4,0.05,2356.0
106/07/18,6670319.0,102632022,15.45,15.45,15.3,15.45,0.05,1782.0
106/07/19,6673369.0,102395143,15.45,15.45,15.25,15.25,-0.2,1954.0
106/07/20,5528038.0,83610149,15.25,15.25,15.05,15.1,-0.15,1820.0
106/07/21,4560676.0,68693290,15.1,15.15,15.0,15.05,-0.05,970.0
106/07/24,3419701.0,51284715,15.1,15.15,14.95,15.0,-0.05,1080.0
106/07/25,2782306.0,41610645,15.0,15.0,14.9,14.95,-0.05,1126.0
106/07/26,7198337.0,107026068,14.95,15.0,14.8,14.8,-0.15,2333.0
106/07/27,4984471.0,74479990,14.8,15.0,14.8,15.0,0.2,1440.0
106/07/28,3859265.0,57325410,15.0,15.0,14.8,14.8,-0.2,1051.0
106/07/31,9472368.0,138662601,14.65,14.7,14.6,14.65,-0.15,3147.0
