日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/11/01,125870422.0,2484667534,19.15,20.15,19.1,19.65,0.8,30877.0
110/11/02,207283469.0,4256950728,19.85,21.1,19.7,20.5,0.85,52842.0
110/11/03,135706490.0,2820926793,20.95,21.2,20.35,20.7,0.2,34478.0
110/11/04,181763924.0,3918800941,21.45,22.1,21.0,21.0,0.3,50577.0
110/11/05,109094045.0,2338287569,21.6,21.75,21.0,21.6,0.6,30085.0
110/11/08,319064171.0,7319738104,22.5,23.7,21.95,23.5,1.9,80353.0
110/11/09,339930339.0,8247629983,23.55,24.95,23.0,24.95,1.45,95799.0
110/11/10,408391665.0,10296457359,24.9,26.05,24.35,25.75,0.8,107172.0
110/11/11,395131049.0,10588839432,25.6,27.7,25.35,27.1,1.35,107574.0
110/11/12,330402007.0,8648669374,27.0,27.25,25.5,26.4,-0.7,94349.0
110/11/15,249646503.0,6531515383,26.45,26.85,25.4,26.75,0.35,65426.0
110/11/16,691425688.0,19595862132,27.5,29.4,26.9,28.0,1.25,144621.0
110/11/17,392330845.0,11195383297,28.2,29.3,27.85,29.25,1.25,101927.0
110/11/18,278794062.0,7918563323,29.0,29.0,27.85,28.3,-0.95,75025.0
110/11/19,265971931.0,7341049271,28.35,28.5,27.0,27.2,-1.1,73204.0
110/11/22,262757360.0,7088467296,27.45,28.0,26.35,26.4,-0.8,69032.0
110/11/23,236435981.0,6226988054,26.5,27.0,25.75,25.8,-0.6,59526.0
110/11/24,351325530.0,9550721468,26.05,28.35,26.0,28.35,2.55,88840.0
110/11/25,395329072.0,11348756840,28.8,29.35,28.15,28.7,0.35,102289.0
110/11/26,417316672.0,11003452265,27.8,28.05,25.85,25.85,-2.85,118883.0
110/11/29,301906083.0,7266219558,24.2,24.75,23.5,23.75,-2.1,73802.0
110/11/30,221518314.0,5611654440,25.0,26.05,24.65,25.2,1.45,55168.0
