日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/04/01,32126894.0,737408062,22.9,23.3,22.5,23.1,0.15,7256.0
104/04/02,19591665.0,449721046,22.85,23.15,22.75,23.0,-0.1,4393.0
104/04/07,37182165.0,875466199,23.0,23.95,22.8,23.4,0.4,8507.0
104/04/08,20576873.0,482536615,23.4,23.6,23.3,23.45,0.05,4697.0
104/04/09,46670950.0,1136982254,24.0,24.65,24.0,24.0,0.55,11117.0
104/04/10,19580501.0,468690707,24.1,24.25,23.7,24.05,0.05,4916.0
104/04/13,46748666.0,1160371032,24.3,25.2,24.05,25.05,1.0,10769.0
104/04/14,22810684.0,564538130,25.05,25.15,24.4,24.5,-0.55,5270.0
104/04/15,28075884.0,694461679,24.6,25.25,24.3,24.35,-0.15,7161.0
104/04/16,32057912.0,766184238,24.05,24.15,23.5,24.15,-0.2,6117.0
104/04/17,20043688.0,476482708,24.1,24.35,23.5,23.55,-0.6,4410.0
104/04/20,17549266.0,410167639,23.3,23.9,23.05,23.2,-0.35,4297.0
104/04/21,15302044.0,360044798,23.4,23.9,23.2,23.8,0.6,4280.0
104/04/22,14449425.0,344640857,23.8,24.2,23.55,23.6,-0.2,3920.0
104/04/23,15150513.0,365696112,23.7,24.4,23.6,24.1,0.5,4941.0
104/04/24,29116523.0,688270496,23.9,24.25,23.1,24.0,-0.1,7248.0
104/04/27,18874044.0,452165332,24.2,24.3,23.7,23.75,-0.25,5319.0
104/04/28,31586909.0,774855170,23.8,24.85,23.8,24.75,1.0,8719.0
104/04/29,15656972.0,382830729,24.75,24.75,24.15,24.2,-0.55,5342.0
104/04/30,11717633.0,283778742,24.1,24.4,24.0,24.15,-0.05,3546.0
