日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/12/01,20833835.0,344113016,16.5,16.7,16.4,16.5,0.1,5541.0
104/12/02,15154328.0,256119437,16.5,17.2,16.5,16.85,0.35,5114.0
104/12/03,15550622.0,263106368,17.05,17.15,16.75,16.8,-0.05,3301.0
104/12/04,10795666.0,179516742,16.7,16.75,16.5,16.65,-0.15,3108.0
104/12/07,6829713.0,115212486,16.95,17.0,16.75,16.8,0.15,1804.0
104/12/08,17566031.0,298653462,17.1,17.2,16.85,16.85,0.05,4356.0
104/12/09,41416952.0,719115347,17.1,17.65,17.05,17.45,0.6,9125.0
104/12/10,19472401.0,335257878,17.5,17.5,17.05,17.05,-0.4,5743.0
104/12/11,15811622.0,267565821,17.3,17.3,16.75,16.75,-0.3,3805.0
104/12/14,17204681.0,291296027,16.65,17.15,16.65,17.0,0.25,3685.0
104/12/15,11944226.0,201752864,17.1,17.2,16.8,16.8,-0.2,3091.0
104/12/16,19353001.0,332454467,16.95,17.4,16.8,17.05,0.25,4435.0
104/12/17,11877028.0,204277569,17.25,17.35,17.1,17.15,0.1,2722.0
104/12/18,38584196.0,677534726,17.3,17.75,17.2,17.5,0.35,7683.0
104/12/21,60139486.0,1108670572,17.8,19.15,17.75,18.9,1.4,12416.0
104/12/22,49461616.0,933340336,19.15,19.4,18.5,18.5,-0.4,11659.0
104/12/23,26024760.0,483505912,18.55,18.85,18.4,18.7,0.2,5142.0
104/12/24,17973279.0,333792805,18.6,18.75,18.45,18.5,-0.2,3832.0
104/12/25,35288668.0,667171212,18.5,19.25,18.3,18.75,0.25,7540.0
104/12/28,18949102.0,356160232,18.9,19.0,18.65,18.65,-0.1,4255.0
104/12/29,13635960.0,255858598,18.9,19.0,18.65,18.65,0.0,3494.0
104/12/30,11425167.0,214216153,18.75,18.9,18.65,18.65,0.0,2457.0
104/12/31,9192314.0,171511181,18.75,18.8,18.55,18.6,-0.05,2115.0
