日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/04/01,9192420.0,163910717,17.9,17.9,17.75,17.85,-0.15,2007.0
105/04/06,21275713.0,379045803,17.7,17.9,17.55,17.8,-0.05,3642.0
105/04/07,16670130.0,296911240,17.6,17.9,17.55,17.85,0.05,3504.0
105/04/08,16183774.0,288574100,17.8,17.9,17.8,17.8,-0.05,3444.0
105/04/11,8738894.0,155685759,17.8,17.9,17.7,17.85,0.05,1916.0
105/04/12,11047478.0,196381442,17.8,17.85,17.55,17.55,-0.3,2438.0
105/04/13,13312051.0,230346618,17.55,17.6,17.2,17.35,-0.2,3739.0
105/04/14,10700010.0,183537802,17.35,17.35,17.05,17.05,-0.3,3119.0
105/04/15,14088578.0,239566117,17.05,17.2,16.85,16.95,-0.1,4382.0
105/04/18,5839783.0,99119264,17.0,17.1,16.9,16.9,-0.05,1540.0
105/04/19,15353327.0,256177983,16.95,17.0,16.55,16.6,-0.3,4288.0
105/04/20,18501663.0,302625146,16.75,16.8,16.1,16.25,-0.35,7434.0
105/04/21,11623805.0,187945612,16.35,16.4,16.1,16.2,-0.05,3055.0
105/04/22,8690562.0,140297140,16.2,16.35,16.0,16.05,-0.15,2542.0
105/04/25,10855099.0,173900734,16.05,16.2,15.85,16.1,0.05,2453.0
105/04/26,6011964.0,96595661,16.1,16.2,16.0,16.05,-0.05,2341.0
105/04/27,11966688.0,193860611,16.2,16.4,16.1,16.2,0.15,3351.0
105/04/28,11601441.0,185271151,16.25,16.25,15.85,15.85,-0.35,3335.0
105/04/29,10520496.0,166660879,15.8,16.0,15.7,16.0,0.15,2423.0
