日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/07/01,12324531.0,258559989,20.95,21.2,20.75,20.9,-0.15,3915.0
104/07/02,38653872.0,838120911,21.35,22.0,21.2,21.55,0.65,8624.0
104/07/03,18031101.0,390319884,21.65,21.95,21.4,21.45,-0.1,3698.0
104/07/06,20623745.0,449922966,21.65,22.15,21.55,21.65,0.2,4428.0
104/07/07,43095725.0,974280196,22.4,23.0,22.35,22.45,0.8,8236.0
104/07/08,34191217.0,748080548,22.4,22.6,21.45,21.7,-0.75,7281.0
104/07/09,21491797.0,461854726,21.3,22.0,20.9,21.75,0.05,5297.0
104/07/13,16203940.0,356189129,22.45,22.45,21.7,21.8,0.05,4134.0
104/07/14,16339354.0,360033304,22.2,22.5,21.8,21.8,0.0,4106.0
104/07/15,18688819.0,413388136,22.15,22.4,21.8,22.05,0.25,4828.0
104/07/16,53121622.0,1213352157,22.4,23.3,22.15,22.9,0.85,11021.0
104/07/17,22831804.0,520391205,23.0,23.15,22.6,22.75,-0.15,5964.0
104/07/20,14693168.0,332637711,23.0,23.1,22.3,22.55,-0.2,3915.0
104/07/21,32412449.0,742812001,22.95,23.4,22.4,22.6,0.05,6805.0
104/07/22,24895717.0,568003427,22.7,23.1,22.6,22.8,0.2,5411.0
104/07/23,22929567.0,527112841,23.0,23.15,22.75,23.05,0.25,5608.0
104/07/24,22917791.0,529686693,22.9,23.3,22.85,23.0,-0.05,6181.0
104/07/27,17583118.0,399513280,23.1,23.15,22.45,22.5,-0.5,3918.0
104/07/28,38691812.0,897433100,22.5,23.5,22.5,23.5,1.0,9449.0
104/07/29,18987201.0,439421034,23.3,23.35,23.0,23.05,-0.45,4485.0
104/07/30,9749686.0,224695591,23.05,23.2,22.95,23.0,-0.05,2596.0
104/07/31,8388199.0,192353371,23.2,23.2,22.8,22.8,-0.2,2788.0
