日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/01/02,5681530.0,78235938,13.85,13.85,13.75,13.75,0.0,1183.0
109/01/03,3233513.0,44649923,13.8,13.85,13.75,13.8,0.05,1378.0
109/01/06,5666281.0,77681610,13.7,13.75,13.65,13.7,-0.1,1708.0
109/01/07,3841615.0,52632272,13.7,13.75,13.65,13.65,-0.05,1391.0
109/01/08,7719022.0,105246401,13.65,13.7,13.6,13.6,-0.05,2417.0
109/01/09,11849084.0,163073745,13.6,13.85,13.6,13.8,0.2,1698.0
109/01/10,8539617.0,118347519,13.8,13.9,13.8,13.85,0.05,1402.0
109/01/13,18139408.0,247678477,13.7,13.75,13.6,13.7,-0.15,5580.0
109/01/14,22680977.0,307963189,13.7,13.75,13.5,13.6,-0.1,7593.0
109/01/15,19590376.0,264757433,13.6,13.6,13.45,13.5,-0.1,8540.0
109/01/16,6704615.0,90826055,13.55,13.6,13.5,13.6,0.1,2020.0
109/01/17,4999405.0,67848454,13.6,13.6,13.55,13.6,0.0,1436.0
109/01/20,5809133.0,79067706,13.6,13.65,13.55,13.6,0.0,1573.0
109/01/30,47174749.0,581578901,12.3,12.65,12.25,12.25,-1.35,13658.0
109/01/31,19707087.0,241738287,12.25,12.45,12.1,12.2,-0.05,6065.0
