日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,139988689.0,3510693746,24.7,25.85,24.2,25.85,0.65,37327.0
110/12/02,148619653.0,3719388677,24.85,25.5,24.6,25.0,-0.85,38428.0
110/12/03,142549826.0,3662083831,25.9,26.3,25.05,25.15,0.15,36722.0
110/12/06,133736107.0,3473290275,25.05,26.4,25.05,26.2,1.05,34992.0
110/12/07,297087712.0,8070946873,27.0,27.9,26.3,27.9,1.7,74603.0
110/12/08,320035281.0,9039531084,27.5,28.95,27.2,28.65,0.75,86304.0
110/12/09,482120561.0,14329283067,29.2,30.3,29.0,30.1,1.45,119645.0
110/12/10,371182196.0,11060431529,29.75,30.55,29.1,29.3,-0.8,97634.0
110/12/13,303057599.0,8603022982,29.8,29.9,27.6,27.6,-1.7,85008.0
110/12/14,233479941.0,6244888675,27.35,27.8,26.2,26.2,-1.4,61164.0
110/12/15,141704409.0,3824398803,26.5,27.5,26.3,27.25,1.05,42098.0
110/12/16,138765846.0,3745317214,27.6,27.8,26.6,26.8,-0.45,38335.0
110/12/17,89116544.0,2385949210,26.7,27.35,26.3,26.4,-0.4,26607.0
110/12/20,86703951.0,2328926930,26.45,27.4,26.1,27.25,0.85,25135.0
110/12/21,72895873.0,1947396395,26.85,27.0,26.4,26.75,-0.5,21359.0
110/12/22,55559163.0,1491957202,27.0,27.2,26.6,26.6,-0.15,16363.0
110/12/23,48923867.0,1311436206,26.9,27.05,26.55,26.6,0.0,14018.0
110/12/24,119390517.0,3257052734,27.0,27.8,26.8,26.8,0.2,33633.0
110/12/27,79965243.0,2155807622,26.8,27.4,26.4,27.4,0.6,22599.0
110/12/28,61162828.0,1675103361,27.25,27.6,27.15,27.4,0.0,18563.0
110/12/29,83752775.0,2316431151,27.6,28.1,27.15,27.25,-0.15,24556.0
110/12/30,79867093.0,2212546242,27.55,27.95,27.25,27.95,0.7,22685.0
