日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,27324759.0,319214558,11.65,11.95,11.35,11.85,-0.35,6746.0
109/02/04,19806559.0,237237685,11.8,12.2,11.7,12.1,0.25,4977.0
109/02/05,12533115.0,152240407,12.1,12.25,12.05,12.2,0.1,2973.0
109/02/06,20117043.0,250010159,12.25,12.55,12.25,12.5,0.3,3808.0
109/02/07,10252471.0,125960753,12.45,12.45,12.25,12.25,-0.25,2902.0
109/02/10,12537475.0,151240186,12.0,12.2,11.9,12.15,-0.1,2507.0
109/02/11,7095026.0,86873332,12.15,12.3,12.15,12.25,0.1,2050.0
109/02/12,14187131.0,175312222,12.25,12.4,12.25,12.4,0.15,3133.0
109/02/13,19464716.0,246603505,12.45,12.85,12.45,12.7,0.3,3935.0
109/02/14,14092945.0,176162190,12.6,12.6,12.4,12.5,-0.2,3688.0
109/02/17,10306574.0,126316258,12.35,12.35,12.2,12.3,-0.2,2635.0
109/02/18,7070758.0,87076974,12.25,12.4,12.2,12.4,0.1,1689.0
109/02/19,10308462.0,129792423,12.4,12.7,12.4,12.65,0.25,3268.0
109/02/20,7664442.0,96329253,12.7,12.7,12.45,12.55,-0.1,2108.0
109/02/21,8179835.0,101390523,12.55,12.55,12.35,12.35,-0.2,2867.0
109/02/24,16649830.0,201858757,12.2,12.25,12.05,12.1,-0.25,4898.0
109/02/25,7657309.0,92453197,12.0,12.15,11.95,12.1,0.0,2611.0
109/02/26,11296619.0,136638155,12.0,12.2,12.0,12.1,0.0,3065.0
109/02/27,25362217.0,302399254,12.0,12.05,11.8,12.05,-0.05,6674.0
