日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/02/01,5641537.0,87984726,15.45,15.7,15.4,15.6,0.15,1344.0
107/02/02,6037772.0,93601891,15.6,15.65,15.45,15.45,-0.15,1675.0
107/02/05,7894113.0,120091594,15.3,15.3,15.1,15.2,-0.25,2030.0
107/02/06,25851261.0,379190440,14.95,15.0,14.4,14.55,-0.65,5839.0
107/02/07,11930268.0,177507857,14.85,15.0,14.8,14.85,0.3,3096.0
107/02/08,5375218.0,80122370,14.9,15.0,14.85,15.0,0.15,1753.0
107/02/09,7572745.0,110958454,14.6,14.8,14.5,14.75,-0.25,2791.0
107/02/12,5682026.0,83970168,14.85,14.9,14.7,14.75,0.0,1967.0
107/02/21,8130550.0,121321570,14.85,15.0,14.8,15.0,0.25,2951.0
107/02/22,6913999.0,103698435,14.95,15.1,14.85,15.1,0.1,2248.0
107/02/23,6229743.0,93558779,15.1,15.15,14.95,14.95,-0.15,2496.0
107/02/26,3353473.0,50524795,15.0,15.1,15.0,15.1,0.15,1539.0
107/02/27,5828182.0,87729030,15.15,15.15,15.0,15.0,-0.1,1355.0
