日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/01/05,30581007.0,692543088,22.5,23.0,22.3,23.0,0.85,8047.0
104/01/06,50767924.0,1182646601,23.05,23.55,22.95,22.95,-0.05,12277.0
104/01/07,51527061.0,1216460411,23.4,23.9,23.2,23.5,0.55,11343.0
104/01/08,48550596.0,1147522456,23.9,23.95,23.05,23.6,0.1,9587.0
104/01/09,48581709.0,1169014116,23.6,24.5,23.45,24.5,0.9,10122.0
104/01/12,27895671.0,680785788,24.5,24.75,24.1,24.2,-0.3,7132.0
104/01/13,37891873.0,936718176,24.55,24.9,24.45,24.65,0.45,8189.0
104/01/14,25786995.0,633935157,24.95,24.95,24.25,24.7,0.05,5768.0
104/01/15,25822075.0,625818008,24.5,24.55,24.0,24.2,-0.5,6754.0
104/01/16,32381257.0,790761892,24.5,24.75,23.9,24.3,0.1,8507.0
104/01/19,23863926.0,568808191,24.0,24.2,23.55,23.55,-0.75,5937.0
104/01/20,14923864.0,356241691,23.7,24.0,23.7,23.85,0.3,3889.0
104/01/21,20284804.0,492903719,24.1,24.45,24.05,24.3,0.45,5363.0
104/01/22,13569496.0,329099315,24.3,24.4,24.1,24.3,0.0,3715.0
104/01/23,20061237.0,487809450,24.35,24.55,24.05,24.3,0.0,4908.0
104/01/26,18260378.0,449399112,24.4,24.8,24.4,24.5,0.2,4838.0
104/01/27,12250655.0,298418225,24.75,24.8,24.05,24.25,-0.25,4158.0
104/01/28,12392553.0,294993086,24.0,24.15,23.65,23.75,-0.5,4084.0
104/01/29,34487702.0,808908506,23.75,23.95,23.05,23.4,-0.35,10024.0
104/01/30,27009153.0,641729800,23.5,24.2,23.3,24.2,0.8,7468.0
