日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/09/01,13442981.0,154684554,11.6,11.65,11.4,11.5,0.0,2911.0
109/09/02,14056300.0,160684130,11.55,11.55,11.35,11.45,-0.05,2511.0
109/09/03,23050985.0,263303479,11.35,11.5,11.3,11.4,-0.049999999999998934,3816.0
109/09/04,18594285.0,212883094,11.25,11.55,11.25,11.5,0.1,3822.0
109/09/07,49575913.0,580565825,11.5,11.9,11.5,11.65,0.15,8289.0
109/09/08,44833081.0,531519549,11.8,12.1,11.6,11.85,0.2,8048.0
109/09/09,17250277.0,201833170,11.65,11.8,11.55,11.8,-0.05,3732.0
109/09/10,22781583.0,264605078,11.85,11.85,11.5,11.55,-0.25,4801.0
109/09/11,19425609.0,221449575,11.45,11.6,11.25,11.45,-0.1,3798.0
109/09/14,16204261.0,185345885,11.55,11.6,11.3,11.35,-0.1,2417.0
109/09/15,7091408.0,80730102,11.35,11.45,11.3,11.4,0.05,1519.0
109/09/16,8537000.0,96626711,11.4,11.4,11.25,11.3,-0.1,2725.0
109/09/17,6817827.0,77546783,11.3,11.45,11.3,11.4,0.1,1512.0
109/09/18,10762520.0,121988688,11.4,11.45,11.3,11.3,-0.1,1799.0
109/09/21,7966825.0,89243441,11.3,11.3,11.15,11.2,-0.1,2252.0
109/09/22,14484590.0,159314066,11.15,11.15,10.9,10.95,-0.25,3694.0
109/09/23,8832653.0,96333783,10.95,11.05,10.85,10.9,-0.05,2969.0
109/09/24,18800634.0,201214489,10.8,10.9,10.6,10.65,-0.25,6625.0
109/09/25,11717974.0,125184996,10.7,10.85,10.6,10.75,0.1,3226.0
109/09/28,9492047.0,102683519,10.8,11.0,10.6,10.95,0.2,2592.0
109/09/29,7342975.0,79459763,10.95,11.0,10.7,10.75,-0.2,1998.0
109/09/30,8235878.0,88304761,10.85,10.85,10.65,10.65,-0.1,2285.0
