日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/05/03,5701066.0,144768008,26.0,26.0,25.0,25.0,-1.0,2453.0
110/05/04,5613651.0,137542471,25.2,25.7,23.5,24.15,-0.85,2571.0
110/05/05,5971304.0,147720033,24.45,25.2,23.75,24.55,0.4,2687.0
110/05/06,7312900.0,183165273,24.9,25.75,24.4,25.1,0.55,2878.0
110/05/07,3034505.0,75639462,25.6,25.65,24.55,24.8,-0.3,1684.0
110/05/10,4985028.0,124236301,24.8,25.45,24.3,25.35,0.55,1979.0
110/05/11,8290690.0,209088324,25.3,26.25,24.0,24.45,-0.9,3569.0
110/05/12,6824785.0,158138574,23.95,24.3,22.1,22.9,-1.55,3537.0
110/05/13,6553391.0,142538986,21.8,22.7,21.0,21.55,-1.35,2903.0
110/05/14,4225796.0,90506542,21.6,22.2,20.95,21.45,-0.1,2003.0
110/05/17,4114325.0,82150210,19.9,20.7,19.5,19.75,-1.7,1785.0
110/05/18,3074367.0,64245795,19.95,21.35,19.95,21.3,1.55,1507.0
110/05/19,1774529.0,37805122,21.3,21.65,20.9,21.45,0.15,821.0
110/05/20,1384864.0,29387936,21.15,21.5,20.95,21.2,-0.25,690.0
110/05/21,1490764.0,32132929,21.6,21.8,21.2,21.7,0.5,697.0
110/05/24,1428207.0,30609286,21.0,21.9,21.0,21.6,-0.1,527.0
110/05/25,1450730.0,31368987,21.8,21.9,21.45,21.55,-0.05,762.0
110/05/26,1294157.0,28106069,21.6,22.0,21.35,21.85,0.3,581.0
110/05/27,794129.0,17236392,21.8,21.85,21.5,21.8,-0.05,415.0
110/05/28,1695397.0,37262393,21.8,22.2,21.7,21.95,0.15,779.0
110/05/31,1188917.0,26519681,22.15,22.7,22.1,22.25,0.3,654.0
