日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
 99/12/01,3951316.0,64278590,15.8,16.6,15.8,16.25,0.45,1028.0
 99/12/02,1430048.0,23224961,16.25,16.45,16.1,16.1,-0.15,444.0
 99/12/03,3497074.0,57010095,16.1,16.45,16.05,16.4,0.3,579.0
 99/12/06,10790702.0,180528333,16.4,16.9,16.4,16.7,0.3,2241.0
 99/12/07,3381163.0,56382091,16.7,16.85,16.5,16.6,-0.1,739.0
 99/12/08,3087889.0,51165411,16.5,16.8,16.5,16.55,-0.05,571.0
 99/12/09,1759470.0,29131499,16.55,16.75,16.45,16.55,0.0,499.0
 99/12/10,1622335.0,26416105,16.5,16.5,16.1,16.35,-0.2,416.0
 99/12/13,1424169.0,23217615,16.35,16.45,16.15,16.15,-0.2,387.0
 99/12/14,949582.0,15467166,16.2,16.45,16.2,16.3,0.15,342.0
 99/12/15,1190364.0,19519939,16.35,16.55,16.3,16.45,0.15,419.0
 99/12/16,1043031.0,17141196,16.45,16.5,16.35,16.4,-0.05,361.0
 99/12/17,1473372.0,24307072,16.4,16.6,16.4,16.45,0.05,496.0
 99/12/20,1307512.0,21580959,16.6,16.65,16.4,16.45,0.0,359.0
 99/12/21,1243390.0,20505200,16.5,16.6,16.45,16.5,0.05,296.0
 99/12/22,1550270.0,25750362,16.6,16.7,16.5,16.5,0.0,410.0
 99/12/23,2547307.0,42575389,16.65,16.8,16.55,16.75,0.25,688.0
 99/12/24,1824552.0,30588505,16.9,16.9,16.65,16.75,0.0,470.0
 99/12/27,3130580.0,52812379,16.8,16.95,16.75,16.9,0.15,669.0
 99/12/28,1895860.0,31921954,16.9,16.95,16.7,16.7,-0.2,419.0
 99/12/29,3833069.0,65184162,16.8,17.2,16.8,17.2,0.5,870.0
 99/12/30,3765324.0,65268731,17.3,17.5,17.05,17.05,-0.15,1011.0
 99/12/31,2175099.0,37356425,17.1,17.3,17.05,17.2,0.15,591.0
