日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
113/04/01,185305.0,3229106,17.4,17.5,17.35,17.5,0.1,212.0
113/04/02,297174.0,5162634,17.35,17.45,17.3,17.35,-0.15,201.0
113/04/03,1082180.0,19094901,17.65,18.2,17.4,17.45,0.1,558.0
113/04/08,429813.0,7540766,17.7,17.7,17.45,17.55,0.1,284.0
113/04/09,407659.0,7169802,17.55,17.7,17.45,17.65,0.1,243.0
113/04/10,572844.0,10225757,17.65,18.0,17.65,17.85,0.2,331.0
113/04/11,335595.0,5960041,17.9,17.9,17.7,17.75,-0.1,212.0
113/04/12,367175.0,6451940,17.6,17.7,17.5,17.55,-0.2,232.0
113/04/15,408005.0,7207773,17.7,17.8,17.55,17.6,0.05,231.0
113/04/16,529211.0,9204527,17.6,17.6,17.3,17.3,-0.3,337.0
113/04/17,256333.0,4455651,17.25,17.6,17.2,17.45,0.15,213.0
113/04/18,403536.0,7131148,17.4,17.8,17.4,17.8,0.35,330.0
113/04/19,467664.0,8206961,17.85,17.9,17.3,17.55,-0.25,413.0
113/04/22,775507.0,13857820,17.75,18.0,17.7,17.8,0.25,1017.0
113/04/23,302246.0,5400995,17.8,18.0,17.75,17.9,0.1,795.0
113/04/24,401728.0,7167986,17.75,17.95,17.75,17.8,-0.1,573.0
113/04/25,280109.0,5003610,17.8,17.95,17.75,17.85,0.05,329.0
113/04/26,459094.0,8228755,17.85,17.95,17.85,17.9,0.05,365.0
113/04/29,4861552.0,90157616,17.9,18.9,17.9,18.75,0.85,1785.0
113/04/30,1097102.0,20123119,18.6,18.6,18.2,18.4,-0.35,1022.0
