日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/03/01,315547.0,2929881,9.32,9.35,9.22,9.33,0.0,137.0
105/03/02,438541.0,4100491,9.35,9.39,9.3,9.37,0.04,120.0
105/03/03,496437.0,4686298,9.37,9.5,9.37,9.48,0.11,135.0
105/03/04,188561.0,1791918,9.55,9.55,9.44,9.5,0.02,94.0
105/03/07,441183.0,4224797,9.5,9.68,9.5,9.67,0.17,182.0
105/03/08,483983.0,4686536,9.67,9.75,9.62,9.72,0.05,160.0
105/03/09,311076.0,3008923,9.72,9.78,9.6,9.7,-0.02,160.0
105/03/10,348815.0,3380739,9.7,9.73,9.64,9.69,-0.01,116.0
105/03/11,150509.0,1455546,9.61,9.78,9.61,9.71,0.02,88.0
105/03/14,362847.0,3462379,9.0,9.76,9.0,9.71,0.0,164.0
105/03/15,318885.0,3057608,9.6,9.65,9.5,9.55,-0.16,122.0
105/03/16,127703.0,1218092,9.53,9.61,9.53,9.53,-0.02,53.0
105/03/17,100822.0,962704,9.53,9.58,9.53,9.53,0.0,60.0
105/03/18,647197.0,6034578,9.54,9.58,9.2,9.2,-0.33,247.0
105/03/21,425420.0,4028239,9.37,9.55,9.35,9.53,0.33,152.0
105/03/22,161521.0,1550930,9.6,9.64,9.56,9.58,0.05,82.0
105/03/23,102320.0,980891,9.64,9.64,9.51,9.57,-0.01,62.0
105/03/24,146517.0,1399762,9.51,9.57,9.47,9.52,-0.05,51.0
105/03/25,104437.0,996291,9.51,9.58,9.51,9.55,0.03,32.0
105/03/28,189186.0,1809544,9.56,9.6,9.51,9.54,-0.01,59.0
105/03/29,69473.0,656937,9.54,9.54,9.41,9.45,-0.09,49.0
105/03/30,86060.0,817473,9.49,9.58,9.45,9.46,0.01,38.0
105/03/31,272637.0,2577808,9.5,9.54,9.4,9.44,-0.02,128.0
