日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/10/03,671181.0,6079629,8.99,9.15,8.98,9.03,0.03,223.0
105/10/04,385635.0,3490732,8.96,9.09,8.96,9.08,0.05,130.0
105/10/05,237640.0,2139718,9.03,9.07,8.94,8.94,-0.14,105.0
105/10/06,142629.0,1281456,8.95,9.0,8.95,9.0,0.06,72.0
105/10/07,109224.0,979520,9.0,9.0,8.93,9.0,0.0,60.0
105/10/11,66038.0,591043,8.96,9.0,8.92,8.95,-0.05,54.0
105/10/12,89772.0,800113,8.91,8.95,8.88,8.95,0.0,69.0
105/10/13,239550.0,2126548,8.88,8.92,8.82,8.82,-0.13,87.0
105/10/14,121285.0,1072284,8.83,8.89,8.8,8.82,0.0,82.0
105/10/17,104141.0,922345,8.81,8.89,8.8,8.88,0.06,87.0
105/10/18,135660.0,1203296,8.86,8.93,8.82,8.91,0.03,83.0
105/10/19,242975.0,2185609,8.85,9.05,8.85,8.95,0.04,143.0
105/10/20,158383.0,1412411,8.92,8.97,8.89,8.9,-0.05,116.0
105/10/21,290050.0,2616936,8.9,9.13,8.88,9.08,0.18,201.0
105/10/24,304745.0,2753175,9.08,9.08,8.98,9.01,-0.07,119.0
105/10/25,293473.0,2643323,9.01,9.07,8.97,8.99,-0.02,172.0
105/10/26,166513.0,1497380,8.99,9.05,8.96,8.98,-0.01,143.0
105/10/27,177549.0,1589142,8.98,9.06,8.86,8.96,-0.02,89.0
105/10/28,84492.0,755175,8.91,8.98,8.91,8.91,-0.05,63.0
105/10/31,164505.0,1461819,8.91,8.92,8.86,8.92,0.01,104.0
