日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/09/03,301136.0,4016062,13.2,13.45,13.2,13.45,0.15,102.0
101/09/04,500004.0,6723902,13.4,13.55,13.35,13.45,0.0,97.0
101/09/05,192738.0,2573309,13.4,13.45,13.3,13.3,-0.15,70.0
101/09/06,158283.0,2108312,13.3,13.4,13.25,13.35,0.05,74.0
101/09/07,1465493.0,19847874,13.4,13.7,13.4,13.65,0.3,309.0
101/09/10,2509419.0,35267266,13.6,14.35,13.6,14.05,0.4,771.0
101/09/11,553752.0,7741596,14.2,14.2,13.85,14.0,-0.05,221.0
101/09/12,629432.0,8824298,14.1,14.1,13.85,14.0,0.0,268.0
101/09/13,605245.0,8486254,14.0,14.1,13.95,13.95,-0.05,169.0
101/09/14,1724741.0,24527465,14.0,14.35,14.0,14.25,0.3,490.0
101/09/17,1906512.0,27932240,14.35,14.9,14.35,14.65,0.4,604.0
101/09/18,636328.0,9260052,14.6,14.65,14.45,14.5,-0.15,293.0
101/09/19,1287733.0,18945127,14.5,14.8,14.45,14.75,0.25,400.0
101/09/20,710960.0,10403217,14.8,14.8,14.5,14.6,-0.15,194.0
101/09/21,891259.0,13061236,14.6,14.75,14.5,14.75,0.15,226.0
101/09/24,3683662.0,55723552,14.85,15.4,14.8,15.35,0.6,849.0
101/09/25,1274239.0,19266085,15.4,15.45,14.7,14.9,-0.45,413.0
101/09/26,483698.0,7183525,14.8,15.05,14.7,14.8,-0.1,230.0
101/09/27,472165.0,6982308,14.7,14.9,14.7,14.7,-0.1,167.0
101/09/28,687163.0,10080749,14.7,14.85,14.55,14.7,0.0,304.0
