日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/04/01,115014.0,1082346,9.45,9.45,9.38,9.43,-0.01,66.0
105/04/06,178905.0,1684655,9.43,9.5,9.36,9.46,0.03,168.0
105/04/07,88867.0,835706,9.46,9.46,9.36,9.42,-0.04,487.0
105/04/08,18374.0,172582,9.42,9.42,9.38,9.41,-0.01,283.0
105/04/11,187309.0,1761596,9.42,9.44,9.36,9.44,0.03,357.0
105/04/12,129908.0,1218592,9.44,9.44,9.35,9.41,-0.03,375.0
105/04/13,417381.0,3934184,9.41,9.47,9.34,9.46,0.05,335.0
105/04/14,170453.0,1614789,9.45,9.5,9.42,9.49,0.03,162.0
105/04/15,235952.0,2234234,9.49,9.49,9.43,9.45,-0.04,211.0
105/04/18,452600.0,4256751,9.45,9.48,9.34,9.4,-0.05,362.0
105/04/19,371158.0,3464527,9.39,9.41,9.32,9.33,-0.07,267.0
105/04/20,377374.0,3516211,9.35,9.41,9.27,9.28,-0.05,258.0
105/04/21,123749.0,1149670,9.28,9.31,9.26,9.26,-0.02,201.0
105/04/22,135760.0,1257729,9.26,9.3,9.23,9.25,-0.01,161.0
105/04/25,142865.0,1323131,9.32,9.32,9.23,9.26,0.01,300.0
105/04/26,156806.0,1468695,9.26,9.42,9.26,9.42,0.16,294.0
105/04/27,178434.0,1659527,9.3,9.33,9.29,9.3,-0.12,117.0
105/04/28,133965.0,1237635,9.3,9.3,9.2,9.24,-0.06,110.0
105/04/29,97952.0,897951,9.24,9.24,9.12,9.17,-0.07,74.0
