日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/08/01,165942.0,2252161,13.5,13.65,13.5,13.6,0.05,76.0
101/08/03,221221.0,2991169,13.6,13.6,13.45,13.5,-0.1,86.0
101/08/06,313410.0,4258246,13.5,13.65,13.5,13.65,0.15,127.0
101/08/07,487312.0,6631610,13.7,13.7,13.5,13.55,-0.1,141.0
101/08/08,514434.0,7006878,13.75,13.75,13.55,13.6,0.05,121.0
101/08/09,748788.0,10284576,13.65,13.85,13.6,13.8,0.2,261.0
101/08/10,1535037.0,21283900,13.85,13.95,13.8,13.85,0.05,467.0
101/08/13,1137497.0,15156854,13.35,13.4,13.25,13.25,-0.5999999999999996,376.0
101/08/14,485402.0,6508662,13.3,13.45,13.3,13.45,0.2,216.0
101/08/15,329406.0,4421663,13.35,13.45,13.35,13.45,0.0,163.0
101/08/16,838485.0,11418141,13.5,13.7,13.4,13.7,0.25,313.0
101/08/17,679329.0,9270488,13.6,13.75,13.55,13.6,-0.1,161.0
101/08/20,231929.0,3140040,13.6,13.6,13.5,13.55,-0.05,79.0
101/08/21,388583.0,5304375,13.5,13.75,13.5,13.7,0.15,135.0
101/08/22,467037.0,6354350,13.7,13.7,13.55,13.6,-0.1,103.0
101/08/23,316965.0,4331820,13.7,13.75,13.6,13.7,0.1,88.0
101/08/24,338986.0,4645854,13.6,13.8,13.6,13.7,0.0,89.0
101/08/27,206097.0,2830464,13.8,13.85,13.65,13.7,0.0,82.0
101/08/28,428171.0,5834364,13.7,13.7,13.55,13.55,-0.15,111.0
101/08/29,757313.0,10141690,13.5,13.6,13.3,13.5,-0.05,192.0
101/08/30,184522.0,2476642,13.4,13.5,13.35,13.4,-0.1,67.0
101/08/31,260195.0,3475890,13.45,13.45,13.3,13.3,-0.1,68.0
