日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/04/02,537764.0,7363532,13.6,13.9,13.5,13.9,0.3,230.0
101/04/03,720232.0,9849729,13.85,14.05,13.55,13.55,-0.35,245.0
101/04/05,1552343.0,20826825,13.45,13.55,13.2,13.45,-0.1,201.0
101/04/06,925820.0,12445643,13.45,13.8,13.35,13.4,-0.05,332.0
101/04/09,654294.0,8687180,13.35,13.55,13.2,13.25,-0.15,151.0
101/04/10,285361.0,3811829,13.4,13.45,13.3,13.3,0.05,108.0
101/04/11,724420.0,9591190,13.2,13.4,13.2,13.2,-0.1,137.0
101/04/12,483509.0,6399914,13.15,13.3,13.15,13.3,0.1,185.0
101/04/13,1288823.0,17374125,13.35,13.6,13.35,13.5,0.2,236.0
101/04/16,267359.0,3585636,13.35,13.45,13.35,13.4,-0.1,82.0
101/04/17,617621.0,8259955,13.4,13.45,13.25,13.3,-0.1,121.0
101/04/18,819134.0,10932622,13.4,13.5,13.25,13.25,-0.05,130.0
101/04/19,266080.0,3553507,13.25,13.45,13.25,13.35,0.1,94.0
101/04/20,424405.0,5669913,13.35,13.4,13.3,13.35,0.0,81.0
101/04/23,330721.0,4413150,13.4,13.4,13.2,13.3,-0.05,83.0
101/04/24,292335.0,3893267,13.35,13.45,13.25,13.3,0.0,88.0
101/04/25,535747.0,7174796,13.3,13.45,13.3,13.3,0.0,91.0
101/04/26,300949.0,4017176,13.3,13.4,13.3,13.3,0.0,61.0
101/04/27,253961.0,3380981,13.3,13.4,13.3,13.3,0.0,92.0
101/04/30,871967.0,11725055,13.3,13.5,13.2,13.4,0.1,141.0
