日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/02/11,327051.0,4522282,13.9,13.9,13.75,13.85,0.05,115.0
108/02/12,317205.0,4382105,13.75,13.85,13.75,13.8,-0.05,108.0
108/02/13,683004.0,9480041,13.85,13.95,13.85,13.95,0.15,151.0
108/02/14,564602.0,7830145,13.95,13.95,13.8,13.9,-0.05,164.0
108/02/15,341772.0,4757645,13.95,13.95,13.85,13.95,0.05,120.0
108/02/18,1002038.0,14003105,13.95,14.05,13.9,13.95,0.0,240.0
108/02/19,490884.0,6833824,13.95,13.95,13.9,13.9,-0.05,165.0
108/02/20,802791.0,11182380,13.9,14.0,13.85,13.95,0.05,247.0
108/02/21,5056474.0,71223478,14.0,14.3,13.9,14.15,0.2,1034.0
108/02/22,1862753.0,26357375,14.15,14.25,14.1,14.1,-0.05,326.0
108/02/25,896535.0,12607140,14.15,14.15,14.0,14.05,-0.05,242.0
108/02/26,1045700.0,14603269,14.1,14.1,13.9,13.9,-0.15,309.0
108/02/27,727329.0,10110841,13.9,14.0,13.85,13.9,0.0,188.0
