日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/11/01,234049.0,3059194,13.15,13.25,12.9,13.2,0.05,96.0
101/11/02,441534.0,5876794,13.2,13.5,13.15,13.25,0.05,185.0
101/11/05,275968.0,3668119,13.3,13.4,13.2,13.35,0.1,135.0
101/11/06,253356.0,3393913,13.3,13.5,13.3,13.5,0.15,125.0
101/11/07,394138.0,5327715,13.5,13.65,13.35,13.55,0.05,169.0
101/11/08,371872.0,5002211,13.4,13.55,13.35,13.5,-0.05,120.0
101/11/09,351584.0,4779086,13.5,13.7,13.35,13.7,0.2,164.0
101/11/12,523075.0,7080664,13.7,13.7,13.4,13.6,-0.1,133.0
101/11/13,321086.0,4314289,13.6,13.6,13.35,13.35,-0.25,149.0
101/11/14,218025.0,2898278,13.35,13.4,13.25,13.3,-0.05,91.0
101/11/15,242117.0,3188292,13.25,13.25,13.1,13.2,-0.1,85.0
101/11/16,353673.0,4652127,13.15,13.25,13.05,13.1,-0.1,185.0
101/11/19,257340.0,3365070,13.1,13.15,13.05,13.05,-0.05,115.0
101/11/20,125905.0,1645865,13.1,13.15,13.05,13.05,0.0,57.0
101/11/21,404489.0,5223329,13.0,13.05,12.85,12.85,-0.2,169.0
101/11/22,142508.0,1838422,12.85,13.0,12.85,12.9,0.05,61.0
101/11/23,411272.0,5392992,13.0,13.2,13.0,13.15,0.25,174.0
101/11/26,360768.0,4773690,13.15,13.35,13.15,13.25,0.1,159.0
101/11/27,232842.0,3079907,13.25,13.3,13.15,13.25,0.0,123.0
101/11/28,271645.0,3586157,13.2,13.3,13.15,13.2,-0.05,131.0
101/11/29,496779.0,6611416,13.25,13.4,13.2,13.35,0.15,225.0
101/11/30,623038.0,8338340,13.4,13.5,13.35,13.35,0.0,295.0
