日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/08/03,266920.0,2830507,10.7,10.7,10.5,10.6,-0.2,151.0
104/08/04,143004.0,1507339,10.6,10.6,10.45,10.6,0.0,84.0
104/08/05,399005.0,4208150,10.6,10.65,10.45,10.65,0.05,115.0
104/08/06,52567.0,557957,10.65,10.65,10.6,10.65,0.0,37.0
104/08/07,24952.0,264041,10.5,10.65,10.5,10.6,-0.05,17.0
104/08/10,121021.0,1288373,10.55,10.7,10.55,10.7,0.1,55.0
104/08/11,279002.0,2995320,10.7,10.85,10.65,10.75,0.05,163.0
104/08/12,150184.0,1596147,10.7,10.7,10.55,10.7,-0.05,55.0
104/08/13,81721.0,866040,10.7,10.7,10.55,10.65,-0.05,39.0
104/08/14,133472.0,1405824,10.55,10.6,10.5,10.6,-0.05,45.0
104/08/17,74561.0,784589,10.6,10.6,10.5,10.55,-0.05,38.0
104/08/18,182625.0,1909278,10.55,10.55,10.4,10.4,-0.15,79.0
104/08/19,618229.0,6221683,10.4,10.4,9.86,9.86,-0.54,295.0
104/08/20,288562.0,2866529,9.95,10.0,9.86,9.94,0.08,144.0
104/08/21,312268.0,3038580,9.88,9.89,9.52,9.57,-0.37,182.0
104/08/24,969541.0,8615017,9.37,9.37,8.66,8.83,-0.74,475.0
104/08/25,900562.0,7472894,7.97,8.79,7.97,8.71,-0.12,279.0
104/08/26,187596.0,1618551,8.32,8.89,8.32,8.82,0.11,105.0
104/08/27,435636.0,3875390,8.82,8.98,8.75,8.89,0.07,207.0
104/08/28,800921.0,7541407,8.95,9.77,8.95,9.65,0.76,280.0
104/08/31,644419.0,6306154,9.79,9.89,9.7,9.73,0.08,219.0
