日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/09/02,2669402.0,42758199,15.85,16.1,15.85,16.1,0.35,585.0
108/09/03,2620447.0,42876753,16.15,16.5,16.15,16.4,0.3,734.0
108/09/04,1840794.0,30041332,16.45,16.45,16.2,16.35,-0.05,433.0
108/09/05,446853.0,7311840,16.4,16.4,16.3,16.4,0.05,192.0
108/09/06,562392.0,9234692,16.4,16.5,16.3,16.5,0.1,290.0
108/09/09,1557936.0,25983080,16.5,16.8,16.5,16.7,0.2,529.0
108/09/10,3849833.0,65541921,16.75,17.3,16.7,17.3,0.6,1051.0
108/09/11,2867962.0,49393592,17.35,17.35,17.05,17.25,-0.05,874.0
108/09/12,1770871.0,30672047,17.2,17.5,17.15,17.5,0.25,666.0
108/09/16,1564307.0,27711613,17.5,17.8,17.5,17.7,0.2,502.0
108/09/17,1328980.0,23163897,17.75,17.8,17.25,17.3,-0.4,511.0
108/09/18,1619348.0,28587900,17.4,17.8,17.4,17.8,0.5,670.0
108/09/19,905430.0,15984961,17.8,17.85,17.5,17.6,-0.2,298.0
108/09/20,5592414.0,102072206,17.9,18.6,17.9,18.2,0.6,1590.0
108/09/23,1901182.0,35010473,18.25,18.55,18.25,18.35,0.15,595.0
108/09/24,1759732.0,32623205,18.5,18.65,18.4,18.65,0.3,595.0
108/09/25,815409.0,15067062,18.6,18.6,18.35,18.5,-0.15,308.0
108/09/26,1116400.0,20591683,18.45,18.55,18.35,18.4,-0.1,397.0
108/09/27,1467573.0,26720341,18.3,18.4,18.1,18.25,-0.15,439.0
